patch_bucket,champion_id,item1,item2,n_games,avg_place,top4_rate,baseline_avg_place,delta
TFT16.4,TFT16_Milio,TFT_Item_AdaptiveHelm,TFT_Item_MadredsBloodrazor,1,6.0,0.0,6.214285714285714,-0.2142857142857144
TFT16.4,TFT16_Milio,TFT_Item_AdaptiveHelm,TFT_Item_Morellonomicon,1,6.0,0.0,6.214285714285714,-0.2142857142857144
TFT16.4,TFT16_Milio,TFT_Item_MadredsBloodrazor,TFT_Item_Morellonomicon,1,6.0,0.0,6.214285714285714,-0.2142857142857144
TFT16.4,TFT16_Nidalee,TFT_Item_GuinsoosRageblade,TFT_Item_MadredsBloodrazor,1,6.0,0.0,5.538461538461538,0.4615384615384617
TFT16.4,TFT16_Nidalee,TFT_Item_GuinsoosRageblade,TFT_Item_ThiefsGloves,1,6.0,0.0,5.538461538461538,0.4615384615384617
TFT16.4,TFT16_Nidalee,TFT_Item_MadredsBloodrazor,TFT_Item_ThiefsGloves,1,6.0,0.0,5.538461538461538,0.4615384615384617
TFT16.4,TFT16_Swain,TFT_Item_GuinsoosRageblade,TFT_Item_RapidFireCannon,1,6.0,0.0,4.130081300813008,1.869918699186992
TFT16.4,TFT16_Swain,TFT_Item_GuinsoosRageblade,TFT_Item_ThiefsGloves,1,6.0,0.0,4.130081300813008,1.869918699186992
TFT16.4,TFT16_Swain,TFT_Item_RapidFireCannon,TFT_Item_ThiefsGloves,1,6.0,0.0,4.130081300813008,1.869918699186992
TFT16.4,TFT16_MissFortune,TFT16_Item_Bilgewater_FirstMatesFlintlock,TFT_Item_SpearOfShojin,2,1.0,1.0,4.461538461538462,-3.4615384615384617
TFT16.4,TFT16_MissFortune,TFT_Item_InfinityEdge,TFT_Item_SpearOfShojin,5,4.2,0.4,4.461538461538462,-0.2615384615384615
TFT16.4,TFT16_Ornn,TFT_Item_Artifact_AegisOfDusk,TFT_Item_DragonsClaw,1,1.0,1.0,4.074074074074074,-3.0740740740740744
TFT16.4,TFT16_Ornn,TFT_Item_Artifact_AegisOfDusk,TFT_Item_Redemption,1,1.0,1.0,4.074074074074074,-3.0740740740740744
TFT16.4,TFT16_Ornn,TFT_Item_DragonsClaw,TFT_Item_Redemption,1,1.0,1.0,4.074074074074074,-3.0740740740740744
TFT16.4,TFT16_Kindred,TFT_Item_Artifact_NavoriFlickerblades,TFT_Item_RunaansHurricane,1,1.0,1.0,4.0,-3.0
TFT16.4,TFT16_Kindred,TFT_Item_RunaansHurricane,TFT_Item_RunaansHurricane,1,1.0,1.0,4.0,-3.0
TFT16.4,TFT16_Shyvana,TFT16_Item_BilgewaterEmblemItem,TFT16_TheDarkinScythe,1,1.0,1.0,3.5673076923076925,-2.5673076923076925
TFT16.4,TFT16_Shyvana,TFT16_Item_BilgewaterEmblemItem,TFT_Item_SteraksGage,1,1.0,1.0,3.5673076923076925,-2.5673076923076925
TFT16.4,TFT16_Shyvana,TFT16_TheDarkinScythe,TFT_Item_SteraksGage,1,1.0,1.0,3.5673076923076925,-2.5673076923076925
TFT16.4,TFT16_TahmKench,TFT16_Item_Bilgewater_FreebootersFrock,TFT_Item_Crownguard,1,1.0,1.0,3.526315789473684,-2.526315789473684
TFT16.4,TFT16_TahmKench,TFT16_Item_Bilgewater_FreebootersFrock,TFT_Item_Redemption,1,1.0,1.0,3.526315789473684,-2.526315789473684
TFT16.4,TFT16_TahmKench,TFT_Item_Crownguard,TFT_Item_Redemption,1,1.0,1.0,3.526315789473684,-2.526315789473684
TFT16.4,TFT16_Volibear,TFT_Item_Artifact_HellfireHatchet,TFT_Item_HextechGunblade,1,1.0,1.0,4.222222222222222,-3.2222222222222223
TFT16.4,TFT16_Volibear,TFT_Item_Artifact_HellfireHatchet,TFT_Item_SpectralGauntlet,1,1.0,1.0,4.222222222222222,-3.2222222222222223
TFT16.4,TFT16_Volibear,TFT_Item_HextechGunblade,TFT_Item_SpectralGauntlet,1,1.0,1.0,4.222222222222222,-3.2222222222222223
TFT16.4,TFT16_Wukong,TFT_Item_GargoyleStoneplate,TFT_Item_Redemption,2,2.5,1.0,4.207792207792208,-1.7077922077922079
TFT16.4,TFT16_Wukong,TFT_Item_GargoyleStoneplate,TFT_Item_SteraksGage,2,2.0,1.0,4.207792207792208,-2.207792207792208
TFT16.4,TFT16_Wukong,TFT_Item_Redemption,TFT_Item_SteraksGage,2,5.5,0.5,4.207792207792208,1.2922077922077921
TFT16.4,TFT16_Kaisa,TFT_Item_GuinsoosRageblade,TFT_Item_JeweledGauntlet,6,4.833333333333333,0.5,4.133333333333334,0.6999999999999993
TFT16.4,TFT16_Kaisa,TFT_Item_JeweledGauntlet,TFT_Item_MadredsBloodrazor,1,3.0,1.0,4.133333333333334,-1.1333333333333337
TFT16.4,TFT16_Swain,TFT_Item_DragonsClaw,TFT_Item_HextechGunblade,1,3.0,1.0,4.130081300813008,-1.130081300813008
TFT16.4,TFT16_Swain,TFT_Item_DragonsClaw,TFT_Item_ThiefsGloves,2,3.0,1.0,4.130081300813008,-1.130081300813008
TFT16.4,TFT16_Swain,TFT_Item_HextechGunblade,TFT_Item_ThiefsGloves,1,3.0,1.0,4.130081300813008,-1.130081300813008
TFT16.4,TFT16_Lucian,TFT_Item_InfinityEdge,TFT_Item_Quicksilver,2,2.0,1.0,3.626865671641791,-1.626865671641791
TFT16.4,TFT16_Lucian,TFT_Item_InfinityEdge,TFT_Item_SpearOfShojin,2,2.5,1.0,3.626865671641791,-1.126865671641791
TFT16.4,TFT16_Lucian,TFT_Item_Quicksilver,TFT_Item_SpearOfShojin,1,3.0,1.0,3.626865671641791,-0.6268656716417911
TFT16.4,TFT16_Ziggs,TFT_Item_Morellonomicon,TFT_Item_RabadonsDeathcap,1,3.0,1.0,3.36,-0.3599999999999999
TFT16.4,TFT16_Seraphine,TFT_Item_ArchangelsStaff,TFT_Item_SpearOfShojin,2,4.0,0.5,4.805555555555555,-0.8055555555555554
TFT16.4,TFT16_Seraphine,TFT_Item_Morellonomicon,TFT_Item_SpearOfShojin,3,6.0,0.0,4.805555555555555,1.1944444444444446
TFT16.4,TFT16_Braum,TFT_Item_GargoyleStoneplate,TFT_Item_IonicSpark,2,5.5,0.0,4.717948717948718,0.7820512820512819
TFT16.4,TFT16_Braum,TFT_Item_GargoyleStoneplate,TFT_Item_WarmogsArmor,2,6.5,0.0,4.717948717948718,1.782051282051282
TFT16.4,TFT16_Braum,TFT_Item_IonicSpark,TFT_Item_WarmogsArmor,1,5.0,0.0,4.717948717948718,0.28205128205128194
TFT16.4,TFT16_Volibear,TFT_Item_Bloodthirster,TFT_Item_MadredsBloodrazor,1,5.0,0.0,4.222222222222222,0.7777777777777777
TFT16.4,TFT16_Volibear,TFT_Item_Bloodthirster,TFT_Item_Quicksilver,1,5.0,0.0,4.222222222222222,0.7777777777777777
TFT16.4,TFT16_Volibear,TFT_Item_MadredsBloodrazor,TFT_Item_Quicksilver,1,5.0,0.0,4.222222222222222,0.7777777777777777
TFT16.4,TFT16_Nautilus,TFT16_Item_ZaunEmblemItem,TFT_Item_NightHarvester,1,7.0,0.0,4.486486486486487,2.513513513513513
TFT16.4,TFT16_Nautilus,TFT16_Item_ZaunEmblemItem,TFT_Item_Redemption,1,7.0,0.0,4.486486486486487,2.513513513513513
TFT16.4,TFT16_Nautilus,TFT_Item_NightHarvester,TFT_Item_Redemption,1,7.0,0.0,4.486486486486487,2.513513513513513
TFT16.4,TFT16_Warwick,TFT16_Item_YordleEmblemItem,TFT_Item_Bloodthirster,1,7.0,0.0,5.588235294117647,1.4117647058823533
TFT16.4,TFT16_Warwick,TFT16_Item_YordleEmblemItem,TFT_Item_Quicksilver,1,7.0,0.0,5.588235294117647,1.4117647058823533
TFT16.4,TFT16_Warwick,TFT_Item_Bloodthirster,TFT_Item_Quicksilver,1,7.0,0.0,5.588235294117647,1.4117647058823533
TFT16.4,TFT16_Ziggs,TFT_Item_GuinsoosRageblade,TFT_Item_Morellonomicon,1,7.0,0.0,3.36,3.64
TFT16.4,TFT16_Garen,TFT_Item_BrambleVest,TFT_Item_DragonsClaw,2,5.5,0.0,4.675675675675675,0.8243243243243246
TFT16.4,TFT16_Garen,TFT_Item_BrambleVest,TFT_Item_Redemption,4,2.5,0.75,4.675675675675675,-2.1756756756756754
TFT16.4,TFT16_Garen,TFT_Item_DragonsClaw,TFT_Item_Redemption,3,4.0,0.6666666666666666,4.675675675675675,-0.6756756756756754
TFT16.4,TFT16_Lux,TFT_Item_JeweledGauntlet,TFT_Item_SpearOfShojin,5,3.6,0.6,4.645161290322581,-1.0451612903225809
TFT16.4,TFT16_Lux,TFT_Item_JeweledGauntlet,TFT_Item_StatikkShiv,3,6.666666666666667,0.0,4.645161290322581,2.021505376344086
TFT16.4,TFT16_Lux,TFT_Item_SpearOfShojin,TFT_Item_StatikkShiv,3,4.0,0.6666666666666666,4.645161290322581,-0.645161290322581
TFT16.4,TFT16_Zilean,TFT_Item_Morellonomicon,TFT_Item_SpearOfShojin,1,5.0,0.0,4.111111111111111,0.8888888888888893
TFT16.4,TFT16_Galio,TFT_Item_JeweledGauntlet,TFT_Item_NightHarvester,1,5.0,0.0,4.321428571428571,0.6785714285714288
TFT16.4,TFT16_Galio,TFT_Item_JeweledGauntlet,TFT_Item_ThiefsGloves,1,5.0,0.0,4.321428571428571,0.6785714285714288
TFT16.4,TFT16_Galio,TFT_Item_NightHarvester,TFT_Item_ThiefsGloves,1,5.0,0.0,4.321428571428571,0.6785714285714288
TFT16.4,TFT16_Taric,TFT_Item_BrambleVest,TFT_Item_IonicSpark,1,4.0,1.0,4.316666666666666,-0.31666666666666643
TFT16.4,TFT16_Taric,TFT_Item_BrambleVest,TFT_Item_Redemption,2,4.5,0.5,4.316666666666666,0.18333333333333357
TFT16.4,TFT16_Taric,TFT_Item_IonicSpark,TFT_Item_Redemption,2,5.0,0.5,4.316666666666666,0.6833333333333336
TFT16.4,TFT16_Garen,TFT16_Item_WardenEmblemItem,TFT_Item_DragonsClaw,1,4.0,1.0,4.675675675675675,-0.6756756756756754
TFT16.4,TFT16_Garen,TFT16_Item_WardenEmblemItem,TFT_Item_Redemption,1,4.0,1.0,4.675675675675675,-0.6756756756756754
TFT16.4,TFT16_Lux,TFT_Item_JeweledGauntlet,TFT_Item_PowerGauntlet,4,4.5,0.75,4.645161290322581,-0.14516129032258096
TFT16.4,TFT16_Lux,TFT_Item_PowerGauntlet,TFT_Item_SpearOfShojin,1,4.0,1.0,4.645161290322581,-0.645161290322581
TFT16.4,TFT16_Lissandra,TFT_Item_ForceOfNature,TFT_Item_Morellonomicon,1,4.0,1.0,5.696969696969697,-1.6969696969696972
TFT16.4,TFT16_Lissandra,TFT_Item_ForceOfNature,TFT_Item_StatikkShiv,1,4.0,1.0,5.696969696969697,-1.6969696969696972
TFT16.4,TFT16_Lissandra,TFT_Item_Morellonomicon,TFT_Item_StatikkShiv,4,4.0,0.75,5.696969696969697,-1.6969696969696972
TFT16.4,TFT16_Taric,TFT_Item_Redemption,TFT_Item_SpectralGauntlet,1,3.0,1.0,4.316666666666666,-1.3166666666666664
TFT16.4,TFT16_Taric,TFT_Item_Redemption,TFT_Item_SteraksGage,1,3.0,1.0,4.316666666666666,-1.3166666666666664
TFT16.4,TFT16_Taric,TFT_Item_SpectralGauntlet,TFT_Item_SteraksGage,1,3.0,1.0,4.316666666666666,-1.3166666666666664
TFT16.4,TFT16_Wukong,TFT_Item_GargoyleStoneplate,TFT_Item_ThiefsGloves,1,3.0,1.0,4.207792207792208,-1.2077922077922079
TFT16.4,TFT16_Wukong,TFT_Item_ThiefsGloves,TFT_Item_WarmogsArmor,1,3.0,1.0,4.207792207792208,-1.2077922077922079
TFT16.4,TFT16_Yunara,TFT_Item_GuinsoosRageblade,TFT_Item_RunaansHurricane,8,3.25,0.625,4.121212121212121,-0.8712121212121211
TFT16.4,TFT16_Yunara,TFT_Item_GuinsoosRageblade,TFT_Item_ThiefsGloves,1,3.0,1.0,4.121212121212121,-1.121212121212121
TFT16.4,TFT16_Yunara,TFT_Item_RunaansHurricane,TFT_Item_ThiefsGloves,1,3.0,1.0,4.121212121212121,-1.121212121212121
TFT16.4,TFT16_Swain,TFT_Item_GargoyleStoneplate,TFT_Item_Redemption,1,3.0,1.0,4.130081300813008,-1.130081300813008
TFT16.4,TFT16_Swain,TFT_Item_GargoyleStoneplate,TFT_Item_ThiefsGloves,1,3.0,1.0,4.130081300813008,-1.130081300813008
TFT16.4,TFT16_Swain,TFT_Item_Redemption,TFT_Item_ThiefsGloves,2,2.5,1.0,4.130081300813008,-1.630081300813008
TFT16.4,TFT16_Kindred,TFT_Item_GuinsoosRageblade,TFT_Item_GuinsoosRageblade,1,3.0,1.0,4.0,-1.0
TFT16.4,TFT16_Kindred,TFT_Item_GuinsoosRageblade,TFT_Item_RunaansHurricane,2,3.0,1.0,4.0,-1.0
TFT16.4,TFT16_Fiddlesticks,TFT_Item_Bloodthirster,TFT_Item_IonicSpark,1,3.0,1.0,3.683333333333333,-0.6833333333333331
TFT16.4,TFT16_Fiddlesticks,TFT_Item_Bloodthirster,TFT_Item_ThiefsGloves,2,2.5,1.0,3.683333333333333,-1.1833333333333331
TFT16.4,TFT16_Fiddlesticks,TFT_Item_IonicSpark,TFT_Item_ThiefsGloves,1,3.0,1.0,3.683333333333333,-0.6833333333333331
TFT16.4,TFT16_Sett,TFT_Item_Quicksilver,TFT_Item_RabadonsDeathcap,1,3.0,1.0,4.243243243243243,-1.243243243243243
TFT16.4,TFT16_Sett,TFT_Item_Quicksilver,TFT_Item_UnstableConcoction,1,3.0,1.0,4.243243243243243,-1.243243243243243
TFT16.4,TFT16_Sett,TFT_Item_RabadonsDeathcap,TFT_Item_UnstableConcoction,1,3.0,1.0,4.243243243243243,-1.243243243243243
TFT16.4,TFT16_TwistedFate,TFT16_Item_Bilgewater_CaptainsBrew,TFT_Item_Morellonomicon,2,1.5,1.0,4.2,-2.7
TFT16.4,TFT16_TwistedFate,TFT_Item_GuinsoosRageblade,TFT_Item_Morellonomicon,1,1.0,1.0,4.2,-3.2
TFT16.4,TFT16_Nautilus,TFT16_Item_PiltoverEmblemItem,TFT_Item_Crownguard,1,1.0,1.0,4.486486486486487,-3.486486486486487
TFT16.4,TFT16_Loris,TFT16_Item_BilgewaterEmblemItem,TFT_Item_FrozenHeart,1,1.0,1.0,4.945945945945946,-3.9459459459459456
TFT16.4,TFT16_Loris,TFT16_Item_BilgewaterEmblemItem,TFT_Item_IonicSpark,1,1.0,1.0,4.945945945945946,-3.9459459459459456
TFT16.4,TFT16_Loris,TFT_Item_FrozenHeart,TFT_Item_IonicSpark,1,1.0,1.0,4.945945945945946,-3.9459459459459456
TFT16.4,TFT16_MissFortune,TFT_Item_InfinityEdge,TFT_Item_LastWhisper,2,4.5,0.5,4.461538461538462,0.038461538461538325
TFT16.4,TFT16_MissFortune,TFT_Item_LastWhisper,TFT_Item_SpearOfShojin,2,4.0,0.5,4.461538461538462,-0.4615384615384617
TFT16.4,TFT16_Braum,TFT16_Item_BilgewaterEmblemItem,TFT16_Item_Bilgewater_FreebootersFrock,1,1.0,1.0,4.717948717948718,-3.717948717948718
TFT16.4,TFT16_Braum,TFT16_Item_BilgewaterEmblemItem,TFT_Item_AdaptiveHelm,1,1.0,1.0,4.717948717948718,-3.717948717948718
TFT16.4,TFT16_Braum,TFT16_Item_Bilgewater_FreebootersFrock,TFT_Item_AdaptiveHelm,1,1.0,1.0,4.717948717948718,-3.717948717948718
TFT16.4,TFT16_TahmKench,TFT16_Item_FreljordEmblemItem,TFT16_Item_WardenEmblemItem,1,1.0,1.0,3.526315789473684,-2.526315789473684
TFT16.4,TFT16_TahmKench,TFT16_Item_FreljordEmblemItem,TFT_Item_AdaptiveHelm,1,1.0,1.0,3.526315789473684,-2.526315789473684
TFT16.4,TFT16_TahmKench,TFT16_Item_WardenEmblemItem,TFT_Item_AdaptiveHelm,1,1.0,1.0,3.526315789473684,-2.526315789473684
TFT16.4,TFT16_Seraphine,TFT_Item_MadredsBloodrazor,TFT_Item_Morellonomicon,1,8.0,0.0,4.805555555555555,3.1944444444444446
TFT16.4,TFT16_Seraphine,TFT_Item_MadredsBloodrazor,TFT_Item_PowerGauntlet,1,8.0,0.0,4.805555555555555,3.1944444444444446
TFT16.4,TFT16_Seraphine,TFT_Item_Morellonomicon,TFT_Item_PowerGauntlet,1,8.0,0.0,4.805555555555555,3.1944444444444446
TFT16.4,TFT16_Braum,TFT_Item_AdaptiveHelm,TFT_Item_IonicSpark,1,8.0,0.0,4.717948717948718,3.282051282051282
TFT16.4,TFT16_Lissandra,TFT16_Item_MagusEmblemItem,TFT_Item_SpearOfShojin,1,6.0,0.0,5.696969696969697,0.30303030303030276
TFT16.4,TFT16_Lissandra,TFT_Item_JeweledGauntlet,TFT_Item_SpearOfShojin,4,5.25,0.25,5.696969696969697,-0.44696969696969724
TFT16.4,TFT16_Volibear,TFT_Item_GuardianAngel,TFT_Item_RapidFireCannon,1,6.0,0.0,4.222222222222222,1.7777777777777777
TFT16.4,TFT16_Volibear,TFT_Item_GuardianAngel,TFT_Item_UnstableConcoction,1,6.0,0.0,4.222222222222222,1.7777777777777777
TFT16.4,TFT16_Volibear,TFT_Item_RapidFireCannon,TFT_Item_UnstableConcoction,1,6.0,0.0,4.222222222222222,1.7777777777777777
TFT16.4,TFT16_Briar,TFT_Item_GuardianAngel,TFT_Item_InfinityEdge,1,7.0,0.0,3.6666666666666665,3.3333333333333335
TFT16.4,TFT16_Briar,TFT_Item_GuardianAngel,TFT_Item_PowerGauntlet,1,7.0,0.0,3.6666666666666665,3.3333333333333335
TFT16.4,TFT16_Briar,TFT_Item_InfinityEdge,TFT_Item_PowerGauntlet,1,7.0,0.0,3.6666666666666665,3.3333333333333335
TFT16.4,TFT16_RiftHerald,TFT16_Item_WardenEmblemItem,TFT_Item_GargoyleStoneplate,1,7.0,0.0,4.190476190476191,2.8095238095238093
TFT16.4,TFT16_RiftHerald,TFT16_Item_WardenEmblemItem,TFT_Item_Redemption,1,7.0,0.0,4.190476190476191,2.8095238095238093
TFT16.4,TFT16_Swain,TFT_Item_DragonsClaw,TFT_Item_RedBuff,1,7.0,0.0,4.130081300813008,2.869918699186992
TFT16.4,TFT16_Swain,TFT_Item_DragonsClaw,TFT_Item_Redemption,1,7.0,0.0,4.130081300813008,2.869918699186992
TFT16.4,TFT16_KogMaw,TFT16_Item_IoniaEmblemItem,TFT_Item_StatikkShiv,1,4.0,1.0,4.0606060606060606,-0.06060606060606055
TFT16.4,TFT16_RiftHerald,TFT_Item_Artifact_TheIndomitable,TFT_Item_Crownguard,1,4.0,1.0,4.190476190476191,-0.1904761904761907
TFT16.4,TFT16_RiftHerald,TFT_Item_Crownguard,TFT_Item_NightHarvester,1,4.0,1.0,4.190476190476191,-0.1904761904761907
TFT16.4,TFT16_Kaisa,TFT_Item_ArchangelsStaff,TFT_Item_GuinsoosRageblade,4,5.75,0.25,4.133333333333334,1.6166666666666663
TFT16.4,TFT16_Kaisa,TFT_Item_GuinsoosRageblade,TFT_Item_GuinsoosRageblade,1,4.0,1.0,4.133333333333334,-0.13333333333333375
TFT16.4,TFT16_Volibear,TFT_Item_Artifact_TitanicHydra,TFT_Item_SteraksGage,1,4.0,1.0,4.222222222222222,-0.22222222222222232
TFT16.4,TFT16_Volibear,TFT_Item_Artifact_TitanicHydra,TFT_Item_UnstableConcoction,1,4.0,1.0,4.222222222222222,-0.22222222222222232
TFT16.4,TFT16_Volibear,TFT_Item_SteraksGage,TFT_Item_UnstableConcoction,1,4.0,1.0,4.222222222222222,-0.22222222222222232
TFT16.4,TFT16_Milio,TFT_Item_HextechGunblade,TFT_Item_JeweledGauntlet,1,8.0,0.0,6.214285714285714,1.7857142857142856
TFT16.4,TFT16_Milio,TFT_Item_HextechGunblade,TFT_Item_Leviathan,1,8.0,0.0,6.214285714285714,1.7857142857142856
TFT16.4,TFT16_Skarner,TFT_Item_BrambleVest,TFT_Item_GargoyleStoneplate,2,5.0,0.5,4.722222222222222,0.2777777777777777
TFT16.4,TFT16_Skarner,TFT_Item_GargoyleStoneplate,TFT_Item_GargoyleStoneplate,2,8.0,0.0,4.722222222222222,3.2777777777777777
TFT16.4,TFT16_Zilean,TFT_Item_InfinityEdge,TFT_Item_SpearOfShojin,1,8.0,0.0,4.111111111111111,3.8888888888888893
TFT16.4,TFT16_Loris,TFT_Item_GuinsoosRageblade,TFT_Item_StatikkShiv,1,1.0,1.0,4.945945945945946,-3.9459459459459456
TFT16.4,TFT16_Loris,TFT_Item_GuinsoosRageblade,TFT_Item_ThiefsGloves,1,1.0,1.0,4.945945945945946,-3.9459459459459456
TFT16.4,TFT16_Loris,TFT_Item_StatikkShiv,TFT_Item_ThiefsGloves,1,1.0,1.0,4.945945945945946,-3.9459459459459456
TFT16.4,TFT16_Lissandra,TFT_Item_GuinsoosRageblade,TFT_Item_JeweledGauntlet,1,1.0,1.0,5.696969696969697,-4.696969696969697
TFT16.4,TFT16_Lissandra,TFT_Item_GuinsoosRageblade,TFT_Item_Leviathan,1,1.0,1.0,5.696969696969697,-4.696969696969697
TFT16.4,TFT16_Seraphine,TFT_Item_JeweledGauntlet,TFT_Item_Leviathan,7,3.4285714285714284,0.7142857142857143,4.805555555555555,-1.376984126984127
TFT16.4,TFT16_Seraphine,TFT_Item_JeweledGauntlet,TFT_Item_SpearOfShojin,7,4.285714285714286,0.42857142857142855,4.805555555555555,-0.5198412698412698
TFT16.4,TFT16_Seraphine,TFT_Item_Leviathan,TFT_Item_SpearOfShojin,3,3.6666666666666665,0.6666666666666666,4.805555555555555,-1.1388888888888888
TFT16.4,TFT16_Braum,TFT_Item_Artifact_AegisOfDusk,TFT_Item_BrambleVest,1,1.0,1.0,4.717948717948718,-3.717948717948718
TFT16.4,TFT16_Braum,TFT_Item_Artifact_AegisOfDusk,TFT_Item_IonicSpark,1,1.0,1.0,4.717948717948718,-3.717948717948718
TFT16.4,TFT16_Braum,TFT_Item_BrambleVest,TFT_Item_IonicSpark,1,1.0,1.0,4.717948717948718,-3.717948717948718
TFT16.4,TFT16_Sion,TFT_Item_BrambleVest,TFT_Item_DragonsClaw,1,6.0,0.0,4.730769230769231,1.2692307692307692
TFT16.4,TFT16_Sion,TFT_Item_BrambleVest,TFT_Item_Redemption,1,6.0,0.0,4.730769230769231,1.2692307692307692
TFT16.4,TFT16_Sion,TFT_Item_DragonsClaw,TFT_Item_Redemption,1,6.0,0.0,4.730769230769231,1.2692307692307692
TFT16.4,TFT16_Aphelios,TFT_Item_GuinsoosRageblade,TFT_Item_InfinityEdge,1,6.0,0.0,6.5,-0.5
TFT16.4,TFT16_Aphelios,TFT_Item_GuinsoosRageblade,TFT_Item_LastWhisper,1,6.0,0.0,6.5,-0.5
TFT16.4,TFT16_Aphelios,TFT_Item_InfinityEdge,TFT_Item_LastWhisper,1,6.0,0.0,6.5,-0.5
TFT16.4,TFT16_Bard,TFT_Item_Morellonomicon,TFT_Item_UnstableConcoction,1,6.0,0.0,5.818181818181818,0.18181818181818166
TFT16.4,TFT16_JarvanIV,TFT_Item_IonicSpark,TFT_Item_RedBuff,1,3.0,1.0,4.7272727272727275,-1.7272727272727275
TFT16.4,TFT16_Garen,TFT_Item_BrambleVest,TFT_Item_FrozenHeart,1,3.0,1.0,4.675675675675675,-1.6756756756756754
TFT16.4,TFT16_Garen,TFT_Item_BrambleVest,TFT_Item_WarmogsArmor,1,3.0,1.0,4.675675675675675,-1.6756756756756754
TFT16.4,TFT16_Zilean,TFT_Item_AdaptiveHelm,TFT_Item_JeweledGauntlet,1,3.0,1.0,4.111111111111111,-1.1111111111111107
TFT16.4,TFT16_Zilean,TFT_Item_AdaptiveHelm,TFT_Item_Leviathan,1,3.0,1.0,4.111111111111111,-1.1111111111111107
TFT16.4,TFT16_Zilean,TFT_Item_JeweledGauntlet,TFT_Item_Leviathan,2,2.5,1.0,4.111111111111111,-1.6111111111111107
TFT16.4,TFT16_Ziggs,TFT_Item_GuinsoosRageblade,TFT_Item_HextechGunblade,4,3.25,0.75,3.36,-0.10999999999999988
TFT16.4,TFT16_Ziggs,TFT_Item_GuinsoosRageblade,TFT_Item_RabadonsDeathcap,1,3.0,1.0,3.36,-0.3599999999999999
TFT16.4,TFT16_Ziggs,TFT_Item_HextechGunblade,TFT_Item_RabadonsDeathcap,1,3.0,1.0,3.36,-0.3599999999999999
TFT16.4,TFT16_Ambessa,TFT16_Item_SlayerEmblemItem,TFT_Item_GuardianAngel,1,5.0,0.0,4.071428571428571,0.9285714285714288
TFT16.4,TFT16_Ambessa,TFT16_Item_SlayerEmblemItem,TFT_Item_HextechGunblade,1,5.0,0.0,4.071428571428571,0.9285714285714288
TFT16.4,TFT16_BelVeth,TFT16_Item_NoxusEmblemItem,TFT_Item_HextechGunblade,1,5.0,0.0,3.9473684210526314,1.0526315789473686
TFT16.4,TFT16_BelVeth,TFT16_Item_NoxusEmblemItem,TFT_Item_Quicksilver,1,5.0,0.0,3.9473684210526314,1.0526315789473686
TFT16.4,TFT16_BelVeth,TFT_Item_HextechGunblade,TFT_Item_Quicksilver,3,4.666666666666667,0.3333333333333333,3.9473684210526314,0.7192982456140355
TFT16.4,TFT16_Swain,TFT_Item_FrozenHeart,TFT_Item_SpectralGauntlet,4,4.25,0.5,4.130081300813008,0.11991869918699205
TFT16.4,TFT16_Ahri,TFT_Item_AdaptiveHelm,TFT_Item_JeweledGauntlet,1,2.0,1.0,4.037037037037037,-2.037037037037037
TFT16.4,TFT16_Yunara,TFT_Item_GuinsoosRageblade,TFT_Item_TitansResolve,7,3.0,0.7142857142857143,4.121212121212121,-1.121212121212121
TFT16.4,TFT16_Yunara,TFT_Item_InfinityEdge,TFT_Item_TitansResolve,5,2.8,0.8,4.121212121212121,-1.3212121212121213
TFT16.4,TFT16_Sett,TFT_Item_HextechGunblade,TFT_Item_JeweledGauntlet,1,2.0,1.0,4.243243243243243,-2.243243243243243
TFT16.4,TFT16_Sett,TFT_Item_HextechGunblade,TFT_Item_PowerGauntlet,1,2.0,1.0,4.243243243243243,-2.243243243243243
TFT16.4,TFT16_Sett,TFT_Item_JeweledGauntlet,TFT_Item_PowerGauntlet,1,2.0,1.0,4.243243243243243,-2.243243243243243
TFT16.4,TFT16_Wukong,TFT_Item_BrambleVest,TFT_Item_GargoyleStoneplate,1,5.0,0.0,4.207792207792208,0.7922077922077921
TFT16.4,TFT16_Wukong,TFT_Item_BrambleVest,TFT_Item_WarmogsArmor,3,4.666666666666667,0.3333333333333333,4.207792207792208,0.4588744588744591
TFT16.4,TFT16_Annie,TFT_Item_BlueBuff,TFT_Item_SpearOfShojin,2,3.0,0.5,3.2857142857142856,-0.2857142857142856
TFT16.4,TFT16_Annie,TFT_Item_BlueBuff,TFT_Item_StatikkShiv,2,3.0,0.5,3.2857142857142856,-0.2857142857142856
TFT16.4,TFT16_Annie,TFT_Item_SpearOfShojin,TFT_Item_StatikkShiv,2,3.0,0.5,3.2857142857142856,-0.2857142857142856
TFT16.4,TFT16_Sett,TFT_Item_Bloodthirster,TFT_Item_JeweledGauntlet,2,3.5,0.5,4.243243243243243,-0.743243243243243
TFT16.4,TFT16_Sett,TFT_Item_Bloodthirster,TFT_Item_RabadonsDeathcap,2,3.0,0.5,4.243243243243243,-1.243243243243243
TFT16.4,TFT16_Sett,TFT_Item_JeweledGauntlet,TFT_Item_RabadonsDeathcap,2,4.5,0.5,4.243243243243243,0.256756756756757
TFT16.4,TFT16_AnnieTibbers,TFT_Item_AdaptiveHelm,TFT_Item_Crownguard,1,5.0,0.0,3.2857142857142856,1.7142857142857144
