patch_bucket,champion_id,item_name,n_games,avg_place,top4_rate,baseline_avg_place,delta
TFT16.4,TFT16_MissFortune,TFT_Item_MadredsBloodrazor,4,4.5,0.25,4.461538461538462,0.038461538461538325
TFT16.4,TFT16_Wukong,TFT16_Item_PiltoverEmblemItem,1,2.0,1.0,4.207792207792208,-2.207792207792208
TFT16.4,TFT16_BelVeth,TFT_Item_Artifact_RapidFirecannon,2,4.0,0.5,3.9473684210526314,0.052631578947368585
TFT16.4,TFT16_BelVeth,TFT16_Item_LongshotEmblemItem,2,3.5,0.5,3.9473684210526314,-0.4473684210526314
TFT16.4,TFT16_Kaisa,TFT_Item_RunaansHurricane,1,2.0,1.0,4.133333333333334,-2.1333333333333337
TFT16.4,TFT16_Kaisa,TFT_Item_LastWhisper,7,3.142857142857143,0.7142857142857143,4.133333333333334,-0.990476190476191
TFT16.4,TFT16_Kaisa,TFT_Item_Deathblade,2,1.5,1.0,4.133333333333334,-2.6333333333333337
TFT16.4,TFT16_Ziggs,TFT_Item_AdaptiveHelm,1,2.0,1.0,3.36,-1.3599999999999999
TFT16.4,TFT16_Ziggs,TFT_Item_RapidFireCannon,3,3.0,0.6666666666666666,3.36,-0.3599999999999999
TFT16.4,TFT16_Ziggs,TFT_Item_GuinsoosRageblade,9,3.4444444444444446,0.7777777777777778,3.36,0.08444444444444477
TFT16.4,TFT16_Lissandra,TFT_Item_ArchangelsStaff,4,4.25,0.5,5.696969696969697,-1.4469696969696972
TFT16.4,TFT16_Lissandra,TFT_Item_SpearOfShojin,8,5.375,0.25,5.696969696969697,-0.32196969696969724
TFT16.4,TFT16_Volibear,TFT4_Item_OrnnDeathsDefiance,1,1.0,1.0,4.222222222222222,-3.2222222222222223
TFT16.4,TFT16_Volibear,TFT_Item_Quicksilver,3,3.6666666666666665,0.3333333333333333,4.222222222222222,-0.5555555555555558
TFT16.4,TFT16_Ryze,TFT_Item_ArchangelsStaff,2,2.0,1.0,4.909090909090909,-2.909090909090909
TFT16.4,TFT16_Ryze,TFT_Item_Leviathan,2,4.0,0.5,4.909090909090909,-0.9090909090909092
TFT16.4,TFT16_Ryze,TFT_Item_JeweledGauntlet,3,5.333333333333333,0.3333333333333333,4.909090909090909,0.42424242424242387
TFT16.4,TFT16_Yunara,TFT_Item_Artifact_Fishbones,1,6.0,0.0,4.121212121212121,1.878787878787879
TFT16.4,TFT16_Yunara,TFT_Item_InfinityEdge,26,4.115384615384615,0.5384615384615384,4.121212121212121,-0.00582750582750613
TFT16.4,TFT16_Yunara,TFT_Item_GuinsoosRageblade,28,4.0,0.5714285714285714,4.121212121212121,-0.1212121212121211
TFT16.4,TFT16_Swain,TFT_Item_SteraksGage,3,4.666666666666667,0.3333333333333333,4.130081300813008,0.536585365853659
TFT16.4,TFT16_Kindred,TFT_Item_PowerGauntlet,1,6.0,0.0,4.0,2.0
TFT16.4,TFT16_Kindred,TFT_Item_Deathblade,7,2.5714285714285716,0.7142857142857143,4.0,-1.4285714285714284
TFT16.4,TFT16_Kindred,TFT_Item_Quicksilver,1,6.0,0.0,4.0,2.0
TFT16.4,TFT16_Garen,TFT_Item_FrozenHeart,2,4.0,0.5,4.675675675675675,-0.6756756756756754
TFT16.4,TFT16_Lux,TFT_Item_ArchangelsStaff,5,4.4,0.4,4.645161290322581,-0.2451612903225806
TFT16.4,TFT16_Lux,TFT_Item_Leviathan,8,3.875,0.625,4.645161290322581,-0.770161290322581
TFT16.4,TFT16_Swain,TFT_Item_AdaptiveHelm,7,3.857142857142857,0.5714285714285714,4.130081300813008,-0.27293844367015074
TFT16.4,TFT16_Ornn,TFT_Item_DragonsClaw,3,2.6666666666666665,0.6666666666666666,4.074074074074074,-1.4074074074074079
TFT16.4,TFT16_Ornn,TFT_Item_Artifact_LightshieldCrest,1,5.0,0.0,4.074074074074074,0.9259259259259256
TFT16.4,TFT16_Ornn,TFT16_TheDarkinAegis,1,5.0,0.0,4.074074074074074,0.9259259259259256
TFT16.4,TFT16_Zilean,TFT_Item_AdaptiveHelm,6,4.833333333333333,0.3333333333333333,4.111111111111111,0.7222222222222223
TFT16.4,TFT16_Zilean,TFT_Item_RapidFireCannon,5,5.0,0.2,4.111111111111111,0.8888888888888893
TFT16.4,TFT16_Galio,TFT_Item_RabadonsDeathcap,1,5.0,0.0,4.321428571428571,0.6785714285714288
TFT16.4,TFT16_Galio,TFT_Item_SteraksGage,1,5.0,0.0,4.321428571428571,0.6785714285714288
TFT16.4,TFT16_Galio,TFT_Item_ThiefsGloves,4,5.5,0.0,4.321428571428571,1.1785714285714288
TFT16.4,TFT16_Taric,TFT16_Item_BrawlerEmblemItem,2,5.0,0.0,4.316666666666666,0.6833333333333336
TFT16.4,TFT16_Taric,TFT_Item_FrozenHeart,3,4.0,0.3333333333333333,4.316666666666666,-0.31666666666666643
TFT16.4,TFT16_Taric,TFT_Item_BrambleVest,3,4.666666666666667,0.3333333333333333,4.316666666666666,0.35000000000000053
TFT16.4,TFT16_Braum,TFT16_Item_PiltoverEmblemItem,1,5.0,0.0,4.717948717948718,0.28205128205128194
TFT16.4,TFT16_Ornn,TFT_Item_RedBuff,1,5.0,0.0,4.074074074074074,0.9259259259259256
TFT16.4,TFT16_Ornn,TFT16_Item_YordleEmblemItem,1,5.0,0.0,4.074074074074074,0.9259259259259256
TFT16.4,TFT16_Zilean,TFT_Item_MadredsBloodrazor,2,4.0,0.5,4.111111111111111,-0.11111111111111072
TFT16.4,TFT16_Ryze,TFT_Item_RabadonsDeathcap,2,4.5,0.5,4.909090909090909,-0.40909090909090917
TFT16.4,TFT16_Ryze,TFT16_Item_InvokerEmblemItem,1,5.0,0.0,4.909090909090909,0.09090909090909083
TFT16.4,TFT16_Ryze,TFT_Item_SpearOfShojin,4,4.75,0.25,4.909090909090909,-0.15909090909090917
TFT16.4,TFT16_Neeko,TFT_Item_RunaansHurricane,1,8.0,0.0,4.935483870967742,3.064516129032258
TFT16.4,TFT16_Neeko,TFT_Item_ThiefsGloves,2,8.0,0.0,4.935483870967742,3.064516129032258
TFT16.4,TFT16_Neeko,TFT_Item_PowerGauntlet,1,8.0,0.0,4.935483870967742,3.064516129032258
TFT16.4,TFT16_Vi,TFT16_Item_IoniaEmblemItem,1,8.0,0.0,5.153846153846154,2.846153846153846
TFT16.4,TFT16_Ahri,TFT16_Item_VanquisherEmblemItem,1,8.0,0.0,4.037037037037037,3.962962962962963
TFT16.4,TFT16_Ahri,TFT_Item_UnstableConcoction,1,8.0,0.0,4.037037037037037,3.962962962962963
TFT16.4,TFT16_Milio,TFT5_Item_BlueBuffRadiant,1,8.0,0.0,6.214285714285714,1.7857142857142856
TFT16.4,TFT16_Milio,TFT_Item_Leviathan,4,7.0,0.0,6.214285714285714,0.7857142857142856
TFT16.4,TFT16_Milio,TFT_Item_JeweledGauntlet,5,7.2,0.0,6.214285714285714,0.9857142857142858
TFT16.4,TFT16_Ambessa,TFT_Item_ThiefsGloves,2,6.0,0.5,4.071428571428571,1.9285714285714288
TFT16.4,TFT16_Ambessa,TFT_Item_NightHarvester,1,8.0,0.0,4.071428571428571,3.928571428571429
TFT16.4,TFT16_Skarner,TFT_Item_GargoyleStoneplate,7,6.285714285714286,0.2857142857142857,4.722222222222222,1.5634920634920633
TFT16.4,TFT16_Skarner,TFT_Item_DragonsClaw,1,8.0,0.0,4.722222222222222,3.2777777777777777
TFT16.4,TFT16_Anivia,TFT_Item_SpectralGauntlet,1,6.0,0.0,6.25,-0.25
TFT16.4,TFT16_Anivia,TFT_Item_GuardianAngel,1,6.0,0.0,6.25,-0.25
TFT16.4,TFT16_Anivia,TFT_Item_ThiefsGloves,1,6.0,0.0,6.25,-0.25
TFT16.4,TFT16_Sejuani,TFT_Item_TitansResolve,1,6.0,0.0,5.217391304347826,0.7826086956521738
TFT16.4,TFT16_Sejuani,TFT_Item_ThiefsGloves,4,3.75,0.75,5.217391304347826,-1.4673913043478262
TFT16.4,TFT16_Sejuani,TFT_Item_Redemption,2,4.5,0.5,5.217391304347826,-0.7173913043478262
TFT16.4,TFT16_Loris,TFT_Item_ThiefsGloves,3,3.3333333333333335,0.6666666666666666,4.945945945945946,-1.6126126126126121
TFT16.4,TFT16_Loris,TFT_Item_InfinityEdge,1,6.0,0.0,4.945945945945946,1.0540540540540544
TFT16.4,TFT16_Loris,TFT_Item_Bloodthirster,1,6.0,0.0,4.945945945945946,1.0540540540540544
TFT16.4,TFT16_Lissandra,TFT16_Item_MagusEmblemItem,2,6.0,0.0,5.696969696969697,0.30303030303030276
TFT16.4,TFT16_Braum,TFT_Item_WarmogsArmor,4,5.75,0.25,4.717948717948718,1.032051282051282
TFT16.4,TFT16_Braum,TFT_Item_RedBuff,9,5.666666666666667,0.2222222222222222,4.717948717948718,0.9487179487179489
TFT16.4,TFT16_Volibear,TFT16_Item_IoniaEmblemItem,1,6.0,0.0,4.222222222222222,1.7777777777777777
TFT16.4,TFT16_Volibear,TFT16_Item_NoxusEmblemItem,1,6.0,0.0,4.222222222222222,1.7777777777777777
TFT16.4,TFT16_Xerath,TFT_Item_StatikkShiv,1,6.0,0.0,5.4,0.5999999999999996
TFT16.4,TFT16_Xerath,TFT_Item_MadredsBloodrazor,1,6.0,0.0,5.4,0.5999999999999996
TFT16.4,TFT16_Sejuani,TFT_Item_AdaptiveHelm,1,3.0,1.0,5.217391304347826,-2.217391304347826
TFT16.4,TFT16_Sejuani,TFT_Item_PowerGauntlet,1,3.0,1.0,5.217391304347826,-2.217391304347826
TFT16.4,TFT16_Lissandra,TFT_Item_BlueBuff,1,3.0,1.0,5.696969696969697,-2.6969696969696972
TFT16.4,TFT16_Lissandra,TFT_Item_MadredsBloodrazor,2,5.0,0.5,5.696969696969697,-0.6969696969696972
TFT16.4,TFT16_Braum,TFT_Item_IonicSpark,6,4.666666666666667,0.3333333333333333,4.717948717948718,-0.0512820512820511
TFT16.4,TFT16_Zilean,TFT_Item_BlueBuff,3,3.3333333333333335,1.0,4.111111111111111,-0.7777777777777772
TFT16.4,TFT16_Zilean,TFT16_Item_FreljordEmblemItem,2,4.5,0.5,4.111111111111111,0.3888888888888893
TFT16.4,TFT16_Volibear,TFT_Item_LastWhisper,1,3.0,1.0,4.222222222222222,-1.2222222222222223
TFT16.4,TFT16_Neeko,TFT_Item_SpectralGauntlet,3,2.0,1.0,4.935483870967742,-2.935483870967742
TFT16.4,TFT16_Nidalee,TFT_Item_ThiefsGloves,5,5.8,0.2,5.538461538461538,0.2615384615384615
TFT16.4,TFT16_Nidalee,TFT_Item_EmptyBag,1,1.0,1.0,5.538461538461538,-4.538461538461538
TFT16.4,TFT16_Azir,TFT_Item_RapidFireCannon,2,4.0,0.5,4.583333333333333,-0.583333333333333
TFT16.4,TFT16_Azir,TFT_Item_StatikkShiv,3,3.3333333333333335,0.6666666666666666,4.583333333333333,-1.2499999999999996
TFT16.4,TFT16_Lucian,TFT16_Item_ZaunEmblemItem,1,1.0,1.0,3.626865671641791,-2.626865671641791
TFT16.4,TFT16_Brock,TFT16_Item_MagusEmblemItem,1,1.0,1.0,1.6666666666666667,-0.6666666666666667
TFT16.4,TFT16_Brock,TFT_Item_InfinityEdge,3,2.0,1.0,1.6666666666666667,0.33333333333333326
TFT16.4,TFT16_Brock,TFT_Item_SteraksGage,2,1.0,1.0,1.6666666666666667,-0.6666666666666667
TFT16.4,TFT16_Ziggs,TFT_Item_PowerGauntlet,4,2.0,1.0,3.36,-1.3599999999999999
TFT16.4,TFT16_Ziggs,TFT_Item_JeweledGauntlet,5,2.0,0.8,3.36,-1.3599999999999999
TFT16.4,TFT16_Wukong,TFT16_Item_JuggernautEmblemItem,2,6.5,0.0,4.207792207792208,2.292207792207792
TFT16.4,TFT16_Yunara,TFT_Item_ForceOfNature,1,7.0,0.0,4.121212121212121,2.878787878787879
TFT16.4,TFT16_Sett,TFT_Item_TitansResolve,3,6.0,0.3333333333333333,4.243243243243243,1.756756756756757
TFT16.4,TFT16_Sett,TFT_Item_UnstableConcoction,9,4.0,0.5555555555555556,4.243243243243243,-0.24324324324324298
TFT16.4,TFT16_Sett,TFT_Item_JeweledGauntlet,11,4.636363636363637,0.45454545454545453,4.243243243243243,0.3931203931203937
TFT16.4,TFT16_Shyvana,TFT_Item_SpectralGauntlet,1,2.0,1.0,3.5673076923076925,-1.5673076923076925
TFT16.4,TFT16_Shyvana,TFT_Item_GuardianAngel,7,3.0,0.8571428571428571,3.5673076923076925,-0.5673076923076925
TFT16.4,TFT16_BaronNashor,TFT_Item_LastWhisper,1,2.0,1.0,3.0,-1.0
TFT16.4,TFT16_BaronNashor,TFT_Item_UnstableConcoction,1,2.0,1.0,3.0,-1.0
TFT16.4,TFT16_BaronNashor,TFT_Item_MadredsBloodrazor,1,2.0,1.0,3.0,-1.0
TFT16.4,TFT16_Volibear,TFT_Item_SpectralGauntlet,3,1.3333333333333333,1.0,4.222222222222222,-2.8888888888888893
TFT16.4,TFT16_Ambessa,TFT_Item_HextechGunblade,2,4.5,0.5,4.071428571428571,0.4285714285714288
TFT16.4,TFT16_Ambessa,TFT4_Item_OrnnTheCollector,2,5.0,0.5,4.071428571428571,0.9285714285714288
TFT16.4,TFT16_Wukong,TFT_Item_ThiefsGloves,2,3.5,1.0,4.207792207792208,-0.7077922077922079
TFT16.4,TFT16_Wukong,TFT_Item_MadredsBloodrazor,1,4.0,1.0,4.207792207792208,-0.20779220779220786
TFT16.4,TFT16_Wukong,TFT_Item_GuinsoosRageblade,2,5.0,0.5,4.207792207792208,0.7922077922077921
TFT16.4,TFT16_BelVeth,TFT_Item_TitansResolve,9,4.444444444444445,0.5555555555555556,3.9473684210526314,0.4970760233918132
TFT16.4,TFT16_BelVeth,TFT_Item_GuinsoosRageblade,10,4.1,0.6,3.9473684210526314,0.15263157894736823
TFT16.4,TFT16_RiftHerald,TFT_Item_SpectralGauntlet,9,4.444444444444445,0.5555555555555556,4.190476190476191,0.25396825396825395
TFT16.4,TFT16_Ornn,TFT16_Item_DefenderEmblemItem,1,4.0,1.0,4.074074074074074,-0.0740740740740744
TFT16.4,TFT16_Ornn,TFT16_Item_NoxusEmblemItem,1,4.0,1.0,4.074074074074074,-0.0740740740740744
TFT16.4,TFT16_Ornn,TFT_Item_FrozenHeart,2,3.0,1.0,4.074074074074074,-1.0740740740740744
TFT16.4,TFT16_Fiddlesticks,TFT_Item_PowerGauntlet,3,3.0,1.0,3.683333333333333,-0.6833333333333331
TFT16.4,TFT16_Fiddlesticks,TFT16_Item_NoxusEmblemItem,1,4.0,1.0,3.683333333333333,0.3166666666666669
TFT16.4,TFT16_Fiddlesticks,TFT4_Item_OrnnZhonyasParadox,3,4.0,0.6666666666666666,3.683333333333333,0.3166666666666669
TFT16.4,TFT16_Wukong,TFT16_Item_DefenderEmblemItem,1,4.0,1.0,4.207792207792208,-0.20779220779220786
TFT16.4,TFT16_Wukong,TFT_Item_BrambleVest,8,4.625,0.5,4.207792207792208,0.41720779220779214
TFT16.4,TFT16_Yunara,TFT_Item_HextechGunblade,1,4.0,1.0,4.121212121212121,-0.1212121212121211
TFT16.4,TFT16_Shyvana,TFT_Item_SteraksGage,10,2.9,0.9,3.5673076923076925,-0.6673076923076926
TFT16.4,TFT16_Jinx,TFT_Item_ForceOfNature,1,8.0,0.0,5.6,2.4000000000000004
TFT16.4,TFT16_Jinx,TFT_Item_HextechGunblade,2,7.5,0.0,5.6,1.9000000000000004
TFT16.4,TFT16_Jinx,TFT_Item_GuinsoosRageblade,8,5.875,0.25,5.6,0.27500000000000036
TFT16.4,TFT16_DrMundo,TFT_Item_SpectralGauntlet,2,6.0,0.5,5.333333333333333,0.666666666666667
TFT16.4,TFT16_DrMundo,TFT_Item_Redemption,2,6.0,0.5,5.333333333333333,0.666666666666667
TFT16.4,TFT16_Seraphine,TFT_Item_JeweledGauntlet,14,4.285714285714286,0.5,4.805555555555555,-0.5198412698412698
TFT16.4,TFT16_Warwick,TFT_Item_TitansResolve,15,5.4,0.3333333333333333,5.588235294117647,-0.1882352941176464
TFT16.4,TFT16_Warwick,TFT_Item_UnstableConcoction,4,6.75,0.0,5.588235294117647,1.1617647058823533
TFT16.4,TFT16_Warwick,TFT_Item_SteraksGage,10,5.6,0.3,5.588235294117647,0.0117647058823529
TFT16.4,TFT16_Ornn,TFT16_Item_ZaunEmblemItem,1,8.0,0.0,4.074074074074074,3.9259259259259256
TFT16.4,TFT16_Rumble,TFT_Item_ArchangelsStaff,2,2.5,1.0,4.3,-1.7999999999999998
TFT16.4,TFT16_Rumble,TFT_Item_GuinsoosRageblade,2,2.5,1.0,4.3,-1.7999999999999998
TFT16.4,TFT16_Veigar,TFT_Item_RabadonsDeathcap,11,4.2727272727272725,0.5454545454545454,4.333333333333333,-0.06060606060606055
TFT16.4,TFT16_Veigar,TFT_Item_Leviathan,3,4.0,0.6666666666666666,4.333333333333333,-0.33333333333333304
TFT16.4,TFT16_Veigar,TFT_Item_SpearOfShojin,7,3.4285714285714284,0.7142857142857143,4.333333333333333,-0.9047619047619047
TFT16.4,TFT16_Nautilus,TFT_Item_AdaptiveHelm,2,5.5,0.5,4.486486486486487,1.0135135135135132
TFT16.4,TFT16_Nautilus,TFT_Item_SpectralGauntlet,5,4.8,0.4,4.486486486486487,0.313513513513513
TFT16.4,TFT16_Nautilus,TFT_Item_RedBuff,2,6.0,0.0,4.486486486486487,1.5135135135135132
TFT16.4,TFT16_Jinx,TFT_Item_InfinityEdge,1,7.0,0.0,5.6,1.4000000000000004
TFT16.4,TFT16_Seraphine,TFT_Item_TitansResolve,1,7.0,0.0,4.805555555555555,2.1944444444444446
TFT16.4,TFT16_Warwick,TFT16_Item_GunslingerEmblemItem,4,4.25,0.75,5.588235294117647,-1.3382352941176467
TFT16.4,TFT16_Warwick,TFT_Item_Bloodthirster,5,5.6,0.2,5.588235294117647,0.0117647058823529
TFT16.4,TFT16_Shyvana,TFT_Item_FrozenHeart,3,4.0,0.6666666666666666,3.5673076923076925,0.4326923076923075
TFT16.4,TFT16_Neeko,TFT_Item_WarmogsArmor,1,6.0,0.0,4.935483870967742,1.064516129032258
TFT16.4,TFT16_Neeko,TFT_Item_BrambleVest,1,6.0,0.0,4.935483870967742,1.064516129032258
TFT16.4,TFT16_Bard,TFT_Item_BlueBuff,3,5.0,0.3333333333333333,5.818181818181818,-0.8181818181818183
TFT16.4,TFT16_Bard,TFT_Item_StatikkShiv,2,6.5,0.0,5.818181818181818,0.6818181818181817
TFT16.4,TFT16_Bard,TFT_Item_RabadonsDeathcap,2,5.5,0.0,5.818181818181818,-0.31818181818181834
TFT16.4,TFT16_Milio,TFT_Item_AdaptiveHelm,1,6.0,0.0,6.214285714285714,-0.2142857142857144
TFT16.4,TFT16_Milio,TFT_Item_MadredsBloodrazor,2,6.0,0.0,6.214285714285714,-0.2142857142857144
TFT16.4,TFT16_Nidalee,TFT_Item_GuinsoosRageblade,1,6.0,0.0,5.538461538461538,0.4615384615384617
TFT16.4,TFT16_Swain,TFT_Item_RapidFireCannon,1,6.0,0.0,4.130081300813008,1.869918699186992
TFT16.4,TFT16_Swain,TFT_Item_GuinsoosRageblade,1,6.0,0.0,4.130081300813008,1.869918699186992
TFT16.4,TFT16_Swain,TFT_Item_ThiefsGloves,8,3.75,0.75,4.130081300813008,-0.38008130081300795
TFT16.4,TFT16_MissFortune,TFT_Item_SpearOfShojin,9,4.333333333333333,0.3333333333333333,4.461538461538462,-0.12820512820512864
TFT16.4,TFT16_Ornn,TFT_Item_Redemption,3,1.6666666666666667,1.0,4.074074074074074,-2.4074074074074074
TFT16.4,TFT16_Ornn,TFT_Item_Artifact_AegisOfDusk,1,1.0,1.0,4.074074074074074,-3.0740740740740744
TFT16.4,TFT16_Kindred,TFT_Item_RunaansHurricane,6,3.0,0.6666666666666666,4.0,-1.0
TFT16.4,TFT16_Kindred,TFT_Item_Artifact_NavoriFlickerblades,2,2.0,1.0,4.0,-2.0
TFT16.4,TFT16_Shyvana,TFT16_TheDarkinScythe,1,1.0,1.0,3.5673076923076925,-2.5673076923076925
TFT16.4,TFT16_Shyvana,TFT16_Item_BilgewaterEmblemItem,1,1.0,1.0,3.5673076923076925,-2.5673076923076925
TFT16.4,TFT16_TahmKench,TFT_Item_Redemption,3,2.3333333333333335,0.6666666666666666,3.526315789473684,-1.1929824561403506
TFT16.4,TFT16_TahmKench,TFT_Item_Crownguard,2,3.0,0.5,3.526315789473684,-0.5263157894736841
TFT16.4,TFT16_TahmKench,TFT16_Item_Bilgewater_FreebootersFrock,2,2.0,1.0,3.526315789473684,-1.526315789473684
TFT16.4,TFT16_Volibear,TFT_Item_Artifact_HellfireHatchet,1,1.0,1.0,4.222222222222222,-3.2222222222222223
TFT16.4,TFT16_Wukong,TFT_Item_SteraksGage,4,5.0,0.5,4.207792207792208,0.7922077922077921
TFT16.4,TFT16_Kaisa,TFT_Item_JeweledGauntlet,7,4.285714285714286,0.5714285714285714,4.133333333333334,0.15238095238095184
TFT16.4,TFT16_Swain,TFT_Item_HextechGunblade,1,3.0,1.0,4.130081300813008,-1.130081300813008
TFT16.4,TFT16_Swain,TFT_Item_DragonsClaw,8,5.375,0.375,4.130081300813008,1.244918699186992
TFT16.4,TFT16_Lucian,TFT_Item_InfinityEdge,7,2.0,1.0,3.626865671641791,-1.626865671641791
TFT16.4,TFT16_Lucian,TFT_Item_Quicksilver,3,2.0,1.0,3.626865671641791,-1.626865671641791
TFT16.4,TFT16_Ziggs,TFT_Item_RabadonsDeathcap,2,3.0,1.0,3.36,-0.3599999999999999
TFT16.4,TFT16_Ziggs,TFT_Item_Morellonomicon,5,5.2,0.4,3.36,1.8400000000000003
TFT16.4,TFT16_Loris,TFT16_Item_FreljordEmblemItem,1,5.0,0.0,4.945945945945946,0.05405405405405439
TFT16.4,TFT16_Lissandra,TFT_Item_TearOfTheGoddess,1,5.0,0.0,5.696969696969697,-0.6969696969696972
TFT16.4,TFT16_Seraphine,TFT_Item_SpearOfShojin,11,4.7272727272727275,0.36363636363636365,4.805555555555555,-0.07828282828282784
TFT16.4,TFT16_Braum,TFT_Item_GargoyleStoneplate,9,4.666666666666667,0.5555555555555556,4.717948717948718,-0.0512820512820511
TFT16.4,TFT16_Volibear,TFT_Item_MadredsBloodrazor,2,6.0,0.0,4.222222222222222,1.7777777777777777
TFT16.4,TFT16_Nautilus,TFT_Item_Redemption,4,4.75,0.5,4.486486486486487,0.26351351351351315
TFT16.4,TFT16_Nautilus,TFT16_Item_ZaunEmblemItem,2,4.5,0.5,4.486486486486487,0.013513513513513153
TFT16.4,TFT16_Singed,TFT_Item_BrambleVest,1,7.0,0.0,5.722222222222222,1.2777777777777777
TFT16.4,TFT16_Warwick,TFT_Item_Quicksilver,1,7.0,0.0,5.588235294117647,1.4117647058823533
TFT16.4,TFT16_Warwick,TFT16_Item_YordleEmblemItem,1,7.0,0.0,5.588235294117647,1.4117647058823533
TFT16.4,TFT16_Garen,TFT_Item_Redemption,11,3.4545454545454546,0.7272727272727273,4.675675675675675,-1.2211302211302208
TFT16.4,TFT16_Garen,TFT_Item_DragonsClaw,7,5.285714285714286,0.2857142857142857,4.675675675675675,0.6100386100386102
TFT16.4,TFT16_Garen,TFT_Item_BrambleVest,7,3.0,0.7142857142857143,4.675675675675675,-1.6756756756756754
TFT16.4,TFT16_Zilean,TFT_Item_Morellonomicon,3,5.333333333333333,0.3333333333333333,4.111111111111111,1.2222222222222223
TFT16.4,TFT16_Galio,TFT_Item_JeweledGauntlet,1,5.0,0.0,4.321428571428571,0.6785714285714288
TFT16.4,TFT16_Galio,TFT_Item_NightHarvester,2,4.5,0.5,4.321428571428571,0.17857142857142883
TFT16.4,TFT16_Taric,TFT_Item_Redemption,5,4.2,0.6,4.316666666666666,-0.11666666666666625
TFT16.4,TFT16_Taric,TFT_Item_IonicSpark,3,4.0,0.6666666666666666,4.316666666666666,-0.31666666666666643
TFT16.4,TFT16_Garen,TFT16_Item_WardenEmblemItem,1,4.0,1.0,4.675675675675675,-0.6756756756756754
TFT16.4,TFT16_Lux,TFT_Item_PowerGauntlet,4,4.5,0.75,4.645161290322581,-0.14516129032258096
TFT16.4,TFT16_Lissandra,TFT_Item_ForceOfNature,1,4.0,1.0,5.696969696969697,-1.6969696969696972
TFT16.4,TFT16_Lissandra,TFT_Item_Morellonomicon,4,4.0,0.75,5.696969696969697,-1.6969696969696972
TFT16.4,TFT16_Galio,TFT_Item_AdaptiveHelm,4,3.25,1.0,4.321428571428571,-1.0714285714285712
TFT16.4,TFT16_Taric,TFT_Item_SpectralGauntlet,8,5.75,0.25,4.316666666666666,1.4333333333333336
TFT16.4,TFT16_Taric,TFT_Item_SteraksGage,2,5.5,0.5,4.316666666666666,1.1833333333333336
TFT16.4,TFT16_Yunara,TFT_Item_RunaansHurricane,8,3.25,0.625,4.121212121212121,-0.8712121212121211
TFT16.4,TFT16_Yunara,TFT_Item_ThiefsGloves,1,3.0,1.0,4.121212121212121,-1.121212121212121
TFT16.4,TFT16_Swain,TFT_Item_GargoyleStoneplate,4,5.25,0.5,4.130081300813008,1.119918699186992
TFT16.4,TFT16_Kindred,TFT_Item_GuinsoosRageblade,5,3.0,0.8,4.0,-1.0
TFT16.4,TFT16_Fiddlesticks,TFT_Item_Bloodthirster,4,4.25,0.5,3.683333333333333,0.5666666666666669
TFT16.4,TFT16_Shyvana,TFT_Item_IonicSpark,1,3.0,1.0,3.5673076923076925,-0.5673076923076925
TFT16.4,TFT16_Sett,TFT_Item_RabadonsDeathcap,5,2.8,0.8,4.243243243243243,-1.4432432432432432
TFT16.4,TFT16_TwistedFate,TFT_Item_Morellonomicon,2,1.5,1.0,4.2,-2.7
TFT16.4,TFT16_Nautilus,TFT_Item_Crownguard,2,4.0,0.5,4.486486486486487,-0.48648648648648685
TFT16.4,TFT16_Nautilus,TFT16_Item_PiltoverEmblemItem,2,3.0,0.5,4.486486486486487,-1.4864864864864868
TFT16.4,TFT16_Loris,TFT_Item_FrozenHeart,1,1.0,1.0,4.945945945945946,-3.9459459459459456
TFT16.4,TFT16_Loris,TFT16_Item_BilgewaterEmblemItem,1,1.0,1.0,4.945945945945946,-3.9459459459459456
TFT16.4,TFT16_Loris,TFT_Item_IonicSpark,2,2.5,1.0,4.945945945945946,-2.4459459459459456
TFT16.4,TFT16_MissFortune,TFT_Item_LastWhisper,4,4.5,0.5,4.461538461538462,0.038461538461538325
TFT16.4,TFT16_Braum,TFT_Item_AdaptiveHelm,4,4.5,0.5,4.717948717948718,-0.21794871794871806
TFT16.4,TFT16_Braum,TFT16_Item_BilgewaterEmblemItem,1,1.0,1.0,4.717948717948718,-3.717948717948718
TFT16.4,TFT16_Braum,TFT16_Item_Bilgewater_FreebootersFrock,1,1.0,1.0,4.717948717948718,-3.717948717948718
TFT16.4,TFT16_TahmKench,TFT16_Item_WardenEmblemItem,3,1.3333333333333333,1.0,3.526315789473684,-2.192982456140351
TFT16.4,TFT16_TahmKench,TFT16_Item_FreljordEmblemItem,1,1.0,1.0,3.526315789473684,-2.526315789473684
TFT16.4,TFT16_Seraphine,TFT_Item_PowerGauntlet,2,7.0,0.0,4.805555555555555,2.1944444444444446
TFT16.4,TFT16_Seraphine,TFT_Item_MadredsBloodrazor,1,8.0,0.0,4.805555555555555,3.1944444444444446
TFT16.4,TFT16_Ornn,TFT16_Item_DemaciaEmblemItem,2,4.0,0.5,4.074074074074074,-0.0740740740740744
TFT16.4,TFT16_Volibear,TFT_Item_UnstableConcoction,3,5.666666666666667,0.3333333333333333,4.222222222222222,1.4444444444444446
TFT16.4,TFT16_Volibear,TFT_Item_GuardianAngel,1,6.0,0.0,4.222222222222222,1.7777777777777777
