match_id,patch_bucket,puuid,placement,champion,item
NA1_5487746661,TFT16.4,zHTOPWBD-OBOLAJ7xQo4uBfP7B4T97SNEr3C20os7PKLTSjDRMLLNERlN9J9t9jq57UGEkmkHCFvgg,5,TFT16_Ornn,TFT16_Item_YordleEmblemItem
NA1_5487746661,TFT16.4,zHTOPWBD-OBOLAJ7xQo4uBfP7B4T97SNEr3C20os7PKLTSjDRMLLNERlN9J9t9jq57UGEkmkHCFvgg,5,TFT16_Zilean,TFT_Item_AdaptiveHelm
NA1_5487746661,TFT16.4,zHTOPWBD-OBOLAJ7xQo4uBfP7B4T97SNEr3C20os7PKLTSjDRMLLNERlN9J9t9jq57UGEkmkHCFvgg,5,TFT16_Zilean,TFT_Item_StatikkShiv
NA1_5487746661,TFT16.4,zHTOPWBD-OBOLAJ7xQo4uBfP7B4T97SNEr3C20os7PKLTSjDRMLLNERlN9J9t9jq57UGEkmkHCFvgg,5,TFT16_Zilean,TFT_Item_MadredsBloodrazor
NA1_5487746661,TFT16.4,zHTOPWBD-OBOLAJ7xQo4uBfP7B4T97SNEr3C20os7PKLTSjDRMLLNERlN9J9t9jq57UGEkmkHCFvgg,5,TFT16_Ryze,TFT_Item_SpearOfShojin
NA1_5487746661,TFT16.4,zHTOPWBD-OBOLAJ7xQo4uBfP7B4T97SNEr3C20os7PKLTSjDRMLLNERlN9J9t9jq57UGEkmkHCFvgg,5,TFT16_Ryze,TFT16_Item_InvokerEmblemItem
NA1_5487746661,TFT16.4,zHTOPWBD-OBOLAJ7xQo4uBfP7B4T97SNEr3C20os7PKLTSjDRMLLNERlN9J9t9jq57UGEkmkHCFvgg,5,TFT16_Ryze,TFT_Item_RabadonsDeathcap
NA1_5487746661,TFT16.4,BL1yA5HvYi2-KeybuXMFkSsT8uajYPsJhj3S2pKqeYUolZEX-nVXmhDH5r7sSWVBAPEApYP1eECiCA,8,TFT16_Neeko,TFT_Item_ThiefsGloves
NA1_5487746661,TFT16.4,BL1yA5HvYi2-KeybuXMFkSsT8uajYPsJhj3S2pKqeYUolZEX-nVXmhDH5r7sSWVBAPEApYP1eECiCA,8,TFT16_Neeko,TFT_Item_PowerGauntlet
NA1_5487746661,TFT16.4,BL1yA5HvYi2-KeybuXMFkSsT8uajYPsJhj3S2pKqeYUolZEX-nVXmhDH5r7sSWVBAPEApYP1eECiCA,8,TFT16_Neeko,TFT_Item_RunaansHurricane
NA1_5487746661,TFT16.4,BL1yA5HvYi2-KeybuXMFkSsT8uajYPsJhj3S2pKqeYUolZEX-nVXmhDH5r7sSWVBAPEApYP1eECiCA,8,TFT16_Vi,TFT16_Item_IoniaEmblemItem
NA1_5487746661,TFT16.4,BL1yA5HvYi2-KeybuXMFkSsT8uajYPsJhj3S2pKqeYUolZEX-nVXmhDH5r7sSWVBAPEApYP1eECiCA,8,TFT16_Ahri,TFT_Item_UnstableConcoction
NA1_5487746661,TFT16.4,BL1yA5HvYi2-KeybuXMFkSsT8uajYPsJhj3S2pKqeYUolZEX-nVXmhDH5r7sSWVBAPEApYP1eECiCA,8,TFT16_Ahri,TFT16_Item_VanquisherEmblemItem
NA1_5487746661,TFT16.4,BL1yA5HvYi2-KeybuXMFkSsT8uajYPsJhj3S2pKqeYUolZEX-nVXmhDH5r7sSWVBAPEApYP1eECiCA,8,TFT16_Milio,TFT5_Item_BlueBuffRadiant
NA1_5487746661,TFT16.4,BL1yA5HvYi2-KeybuXMFkSsT8uajYPsJhj3S2pKqeYUolZEX-nVXmhDH5r7sSWVBAPEApYP1eECiCA,8,TFT16_Milio,TFT_Item_JeweledGauntlet
NA1_5487746661,TFT16.4,BL1yA5HvYi2-KeybuXMFkSsT8uajYPsJhj3S2pKqeYUolZEX-nVXmhDH5r7sSWVBAPEApYP1eECiCA,8,TFT16_Milio,TFT_Item_Leviathan
NA1_5487746661,TFT16.4,BL1yA5HvYi2-KeybuXMFkSsT8uajYPsJhj3S2pKqeYUolZEX-nVXmhDH5r7sSWVBAPEApYP1eECiCA,8,TFT16_Ambessa,TFT_Item_ThiefsGloves
NA1_5487746661,TFT16.4,BL1yA5HvYi2-KeybuXMFkSsT8uajYPsJhj3S2pKqeYUolZEX-nVXmhDH5r7sSWVBAPEApYP1eECiCA,8,TFT16_Ambessa,TFT_Item_Quicksilver
NA1_5487746661,TFT16.4,BL1yA5HvYi2-KeybuXMFkSsT8uajYPsJhj3S2pKqeYUolZEX-nVXmhDH5r7sSWVBAPEApYP1eECiCA,8,TFT16_Ambessa,TFT_Item_NightHarvester
NA1_5487746661,TFT16.4,BL1yA5HvYi2-KeybuXMFkSsT8uajYPsJhj3S2pKqeYUolZEX-nVXmhDH5r7sSWVBAPEApYP1eECiCA,8,TFT16_Skarner,TFT_Item_DragonsClaw
NA1_5487746661,TFT16.4,BL1yA5HvYi2-KeybuXMFkSsT8uajYPsJhj3S2pKqeYUolZEX-nVXmhDH5r7sSWVBAPEApYP1eECiCA,8,TFT16_Skarner,TFT_Item_GargoyleStoneplate
NA1_5487746661,TFT16.4,BL1yA5HvYi2-KeybuXMFkSsT8uajYPsJhj3S2pKqeYUolZEX-nVXmhDH5r7sSWVBAPEApYP1eECiCA,8,TFT16_Skarner,TFT_Item_ChainVest
NA1_5487746661,TFT16.4,ylUWTHLVDWINBn3TnM5cdg5OWc93l8cIrGq8CRmBH6PkAhGDlu8CVv0iPgz4VbEpMOaycRwEWLVb-g,6,TFT16_Anivia,TFT_Item_ThiefsGloves
NA1_5487746661,TFT16.4,ylUWTHLVDWINBn3TnM5cdg5OWc93l8cIrGq8CRmBH6PkAhGDlu8CVv0iPgz4VbEpMOaycRwEWLVb-g,6,TFT16_Anivia,TFT_Item_SpectralGauntlet
NA1_5487746661,TFT16.4,ylUWTHLVDWINBn3TnM5cdg5OWc93l8cIrGq8CRmBH6PkAhGDlu8CVv0iPgz4VbEpMOaycRwEWLVb-g,6,TFT16_Anivia,TFT_Item_GuardianAngel
NA1_5487746661,TFT16.4,ylUWTHLVDWINBn3TnM5cdg5OWc93l8cIrGq8CRmBH6PkAhGDlu8CVv0iPgz4VbEpMOaycRwEWLVb-g,6,TFT16_Sejuani,TFT_Item_ThiefsGloves
NA1_5487746661,TFT16.4,ylUWTHLVDWINBn3TnM5cdg5OWc93l8cIrGq8CRmBH6PkAhGDlu8CVv0iPgz4VbEpMOaycRwEWLVb-g,6,TFT16_Sejuani,TFT_Item_Redemption
NA1_5487746661,TFT16.4,ylUWTHLVDWINBn3TnM5cdg5OWc93l8cIrGq8CRmBH6PkAhGDlu8CVv0iPgz4VbEpMOaycRwEWLVb-g,6,TFT16_Sejuani,TFT_Item_TitansResolve
NA1_5487746661,TFT16.4,ylUWTHLVDWINBn3TnM5cdg5OWc93l8cIrGq8CRmBH6PkAhGDlu8CVv0iPgz4VbEpMOaycRwEWLVb-g,6,TFT16_Loris,TFT_Item_ThiefsGloves
NA1_5487746661,TFT16.4,ylUWTHLVDWINBn3TnM5cdg5OWc93l8cIrGq8CRmBH6PkAhGDlu8CVv0iPgz4VbEpMOaycRwEWLVb-g,6,TFT16_Loris,TFT_Item_InfinityEdge
NA1_5487746661,TFT16.4,ylUWTHLVDWINBn3TnM5cdg5OWc93l8cIrGq8CRmBH6PkAhGDlu8CVv0iPgz4VbEpMOaycRwEWLVb-g,6,TFT16_Loris,TFT_Item_Bloodthirster
NA1_5487746661,TFT16.4,ylUWTHLVDWINBn3TnM5cdg5OWc93l8cIrGq8CRmBH6PkAhGDlu8CVv0iPgz4VbEpMOaycRwEWLVb-g,6,TFT16_Lissandra,TFT_Item_JeweledGauntlet
NA1_5487746661,TFT16.4,ylUWTHLVDWINBn3TnM5cdg5OWc93l8cIrGq8CRmBH6PkAhGDlu8CVv0iPgz4VbEpMOaycRwEWLVb-g,6,TFT16_Lissandra,TFT16_Item_MagusEmblemItem
NA1_5487746661,TFT16.4,ylUWTHLVDWINBn3TnM5cdg5OWc93l8cIrGq8CRmBH6PkAhGDlu8CVv0iPgz4VbEpMOaycRwEWLVb-g,6,TFT16_Lissandra,TFT_Item_Leviathan
NA1_5487746661,TFT16.4,ylUWTHLVDWINBn3TnM5cdg5OWc93l8cIrGq8CRmBH6PkAhGDlu8CVv0iPgz4VbEpMOaycRwEWLVb-g,6,TFT16_Braum,TFT_Item_RedBuff
NA1_5487746661,TFT16.4,ylUWTHLVDWINBn3TnM5cdg5OWc93l8cIrGq8CRmBH6PkAhGDlu8CVv0iPgz4VbEpMOaycRwEWLVb-g,6,TFT16_Braum,TFT_Item_WarmogsArmor
NA1_5487746661,TFT16.4,ylUWTHLVDWINBn3TnM5cdg5OWc93l8cIrGq8CRmBH6PkAhGDlu8CVv0iPgz4VbEpMOaycRwEWLVb-g,6,TFT16_Braum,TFT_Item_SpectralGauntlet
NA1_5487746661,TFT16.4,ylUWTHLVDWINBn3TnM5cdg5OWc93l8cIrGq8CRmBH6PkAhGDlu8CVv0iPgz4VbEpMOaycRwEWLVb-g,6,TFT16_Azir,TFT_Item_RecurveBow
NA1_5487746661,TFT16.4,ylUWTHLVDWINBn3TnM5cdg5OWc93l8cIrGq8CRmBH6PkAhGDlu8CVv0iPgz4VbEpMOaycRwEWLVb-g,6,TFT16_Volibear,TFT16_Item_IoniaEmblemItem
NA1_5487746661,TFT16.4,ylUWTHLVDWINBn3TnM5cdg5OWc93l8cIrGq8CRmBH6PkAhGDlu8CVv0iPgz4VbEpMOaycRwEWLVb-g,6,TFT16_Volibear,TFT_Item_Bloodthirster
NA1_5487746661,TFT16.4,ylUWTHLVDWINBn3TnM5cdg5OWc93l8cIrGq8CRmBH6PkAhGDlu8CVv0iPgz4VbEpMOaycRwEWLVb-g,6,TFT16_Volibear,TFT16_Item_NoxusEmblemItem
NA1_5487746661,TFT16.4,ylUWTHLVDWINBn3TnM5cdg5OWc93l8cIrGq8CRmBH6PkAhGDlu8CVv0iPgz4VbEpMOaycRwEWLVb-g,6,TFT16_Xerath,TFT_Item_StatikkShiv
NA1_5487746661,TFT16.4,ylUWTHLVDWINBn3TnM5cdg5OWc93l8cIrGq8CRmBH6PkAhGDlu8CVv0iPgz4VbEpMOaycRwEWLVb-g,6,TFT16_Xerath,TFT_Item_MadredsBloodrazor
NA1_5487746661,TFT16.4,jpzrNsN1Jc2uOqD9qg5oPh6sTUp2ligozT9xgWtkhvDyi_gDl6C4yB9av-SmB0lkF8UEvhfkgHZssg,3,TFT16_Sejuani,TFT_Item_ThiefsGloves
NA1_5487746661,TFT16.4,jpzrNsN1Jc2uOqD9qg5oPh6sTUp2ligozT9xgWtkhvDyi_gDl6C4yB9av-SmB0lkF8UEvhfkgHZssg,3,TFT16_Sejuani,TFT_Item_AdaptiveHelm
NA1_5487746661,TFT16.4,jpzrNsN1Jc2uOqD9qg5oPh6sTUp2ligozT9xgWtkhvDyi_gDl6C4yB9av-SmB0lkF8UEvhfkgHZssg,3,TFT16_Sejuani,TFT_Item_PowerGauntlet
NA1_5487746661,TFT16.4,jpzrNsN1Jc2uOqD9qg5oPh6sTUp2ligozT9xgWtkhvDyi_gDl6C4yB9av-SmB0lkF8UEvhfkgHZssg,3,TFT16_Lissandra,TFT_Item_BlueBuff
NA1_5487746661,TFT16.4,jpzrNsN1Jc2uOqD9qg5oPh6sTUp2ligozT9xgWtkhvDyi_gDl6C4yB9av-SmB0lkF8UEvhfkgHZssg,3,TFT16_Lissandra,TFT_Item_MadredsBloodrazor
NA1_5487746661,TFT16.4,jpzrNsN1Jc2uOqD9qg5oPh6sTUp2ligozT9xgWtkhvDyi_gDl6C4yB9av-SmB0lkF8UEvhfkgHZssg,3,TFT16_Lissandra,TFT_Item_AdaptiveHelm
NA1_5487746661,TFT16.4,jpzrNsN1Jc2uOqD9qg5oPh6sTUp2ligozT9xgWtkhvDyi_gDl6C4yB9av-SmB0lkF8UEvhfkgHZssg,3,TFT16_Seraphine,TFT_Item_RecurveBow
NA1_5487746661,TFT16.4,jpzrNsN1Jc2uOqD9qg5oPh6sTUp2ligozT9xgWtkhvDyi_gDl6C4yB9av-SmB0lkF8UEvhfkgHZssg,3,TFT16_Braum,TFT_Item_DragonsClaw
NA1_5487746661,TFT16.4,jpzrNsN1Jc2uOqD9qg5oPh6sTUp2ligozT9xgWtkhvDyi_gDl6C4yB9av-SmB0lkF8UEvhfkgHZssg,3,TFT16_Braum,TFT_Item_NightHarvester
NA1_5487746661,TFT16.4,jpzrNsN1Jc2uOqD9qg5oPh6sTUp2ligozT9xgWtkhvDyi_gDl6C4yB9av-SmB0lkF8UEvhfkgHZssg,3,TFT16_Braum,TFT_Item_IonicSpark
NA1_5487746661,TFT16.4,jpzrNsN1Jc2uOqD9qg5oPh6sTUp2ligozT9xgWtkhvDyi_gDl6C4yB9av-SmB0lkF8UEvhfkgHZssg,3,TFT16_Zilean,TFT_Item_RapidFireCannon
NA1_5487746661,TFT16.4,jpzrNsN1Jc2uOqD9qg5oPh6sTUp2ligozT9xgWtkhvDyi_gDl6C4yB9av-SmB0lkF8UEvhfkgHZssg,3,TFT16_Zilean,TFT_Item_BlueBuff
NA1_5487746661,TFT16.4,jpzrNsN1Jc2uOqD9qg5oPh6sTUp2ligozT9xgWtkhvDyi_gDl6C4yB9av-SmB0lkF8UEvhfkgHZssg,3,TFT16_Zilean,TFT16_Item_FreljordEmblemItem
NA1_5487746661,TFT16.4,jpzrNsN1Jc2uOqD9qg5oPh6sTUp2ligozT9xgWtkhvDyi_gDl6C4yB9av-SmB0lkF8UEvhfkgHZssg,3,TFT16_Volibear,TFT_Item_LastWhisper
NA1_5487746661,TFT16.4,jpzrNsN1Jc2uOqD9qg5oPh6sTUp2ligozT9xgWtkhvDyi_gDl6C4yB9av-SmB0lkF8UEvhfkgHZssg,3,TFT16_Volibear,TFT_Item_SteraksGage
NA1_5487746661,TFT16.4,jpzrNsN1Jc2uOqD9qg5oPh6sTUp2ligozT9xgWtkhvDyi_gDl6C4yB9av-SmB0lkF8UEvhfkgHZssg,3,TFT16_Volibear,TFT_Item_HextechGunblade
NA1_5487746661,TFT16.4,dKJ2cp_WZPfztsb1PcraWP8Egpt96z5VPGoAvcbYv0UUyLHPzDTYPdCV9QdzsKAcjBbMBw74PseW9Q,1,TFT16_Neeko,TFT_Item_SpectralGauntlet
NA1_5487746661,TFT16.4,dKJ2cp_WZPfztsb1PcraWP8Egpt96z5VPGoAvcbYv0UUyLHPzDTYPdCV9QdzsKAcjBbMBw74PseW9Q,1,TFT16_Neeko,TFT_Item_FrozenHeart
NA1_5487746661,TFT16.4,dKJ2cp_WZPfztsb1PcraWP8Egpt96z5VPGoAvcbYv0UUyLHPzDTYPdCV9QdzsKAcjBbMBw74PseW9Q,1,TFT16_Neeko,TFT_Item_GargoyleStoneplate
NA1_5487746661,TFT16.4,dKJ2cp_WZPfztsb1PcraWP8Egpt96z5VPGoAvcbYv0UUyLHPzDTYPdCV9QdzsKAcjBbMBw74PseW9Q,1,TFT16_Nidalee,TFT_Item_ThiefsGloves
NA1_5487746661,TFT16.4,dKJ2cp_WZPfztsb1PcraWP8Egpt96z5VPGoAvcbYv0UUyLHPzDTYPdCV9QdzsKAcjBbMBw74PseW9Q,1,TFT16_Nidalee,TFT_Item_EmptyBag
NA1_5487746661,TFT16.4,dKJ2cp_WZPfztsb1PcraWP8Egpt96z5VPGoAvcbYv0UUyLHPzDTYPdCV9QdzsKAcjBbMBw74PseW9Q,1,TFT16_Nidalee,TFT_Item_EmptyBag
NA1_5487746661,TFT16.4,dKJ2cp_WZPfztsb1PcraWP8Egpt96z5VPGoAvcbYv0UUyLHPzDTYPdCV9QdzsKAcjBbMBw74PseW9Q,1,TFT16_Azir,TFT_Item_RapidFireCannon
NA1_5487746661,TFT16.4,dKJ2cp_WZPfztsb1PcraWP8Egpt96z5VPGoAvcbYv0UUyLHPzDTYPdCV9QdzsKAcjBbMBw74PseW9Q,1,TFT16_Azir,TFT_Item_StatikkShiv
NA1_5487746661,TFT16.4,dKJ2cp_WZPfztsb1PcraWP8Egpt96z5VPGoAvcbYv0UUyLHPzDTYPdCV9QdzsKAcjBbMBw74PseW9Q,1,TFT16_Azir,TFT_Item_NeedlesslyLargeRod
NA1_5487746661,TFT16.4,dKJ2cp_WZPfztsb1PcraWP8Egpt96z5VPGoAvcbYv0UUyLHPzDTYPdCV9QdzsKAcjBbMBw74PseW9Q,1,TFT16_Lucian,TFT16_Item_ZaunEmblemItem
NA1_5487746661,TFT16.4,dKJ2cp_WZPfztsb1PcraWP8Egpt96z5VPGoAvcbYv0UUyLHPzDTYPdCV9QdzsKAcjBbMBw74PseW9Q,1,TFT16_Lucian,TFT_Item_ForceOfNature
NA1_5487746661,TFT16.4,dKJ2cp_WZPfztsb1PcraWP8Egpt96z5VPGoAvcbYv0UUyLHPzDTYPdCV9QdzsKAcjBbMBw74PseW9Q,1,TFT16_Shyvana,TFT16_Item_ZaunEmblemItem
NA1_5487746661,TFT16.4,dKJ2cp_WZPfztsb1PcraWP8Egpt96z5VPGoAvcbYv0UUyLHPzDTYPdCV9QdzsKAcjBbMBw74PseW9Q,1,TFT16_Brock,TFT_Item_SteraksGage
NA1_5487746661,TFT16.4,dKJ2cp_WZPfztsb1PcraWP8Egpt96z5VPGoAvcbYv0UUyLHPzDTYPdCV9QdzsKAcjBbMBw74PseW9Q,1,TFT16_Brock,TFT16_Item_MagusEmblemItem
NA1_5487746661,TFT16.4,dKJ2cp_WZPfztsb1PcraWP8Egpt96z5VPGoAvcbYv0UUyLHPzDTYPdCV9QdzsKAcjBbMBw74PseW9Q,1,TFT16_Brock,TFT_Item_InfinityEdge
NA1_5487746661,TFT16.4,dKJ2cp_WZPfztsb1PcraWP8Egpt96z5VPGoAvcbYv0UUyLHPzDTYPdCV9QdzsKAcjBbMBw74PseW9Q,1,TFT16_Ziggs,TFT_Item_JeweledGauntlet
NA1_5487746661,TFT16.4,dKJ2cp_WZPfztsb1PcraWP8Egpt96z5VPGoAvcbYv0UUyLHPzDTYPdCV9QdzsKAcjBbMBw74PseW9Q,1,TFT16_Ziggs,TFT_Item_PowerGauntlet
NA1_5487746661,TFT16.4,dKJ2cp_WZPfztsb1PcraWP8Egpt96z5VPGoAvcbYv0UUyLHPzDTYPdCV9QdzsKAcjBbMBw74PseW9Q,1,TFT16_Ziggs,TFT_Item_PowerGauntlet
NA1_5487746661,TFT16.4,BJUiFTpP-0eQHp151C8UjsEb4Gl3FFOVNZiJPS77Qi7RaUUg-CxR57u2q5sL6e_VhD_1olVYkcJNOg,7,TFT16_Ahri,TFT_Item_NeedlesslyLargeRod
NA1_5487746661,TFT16.4,BJUiFTpP-0eQHp151C8UjsEb4Gl3FFOVNZiJPS77Qi7RaUUg-CxR57u2q5sL6e_VhD_1olVYkcJNOg,7,TFT16_Wukong,TFT16_Item_JuggernautEmblemItem
NA1_5487746661,TFT16.4,BJUiFTpP-0eQHp151C8UjsEb4Gl3FFOVNZiJPS77Qi7RaUUg-CxR57u2q5sL6e_VhD_1olVYkcJNOg,7,TFT16_Wukong,TFT_Item_SpectralGauntlet
NA1_5487746661,TFT16.4,BJUiFTpP-0eQHp151C8UjsEb4Gl3FFOVNZiJPS77Qi7RaUUg-CxR57u2q5sL6e_VhD_1olVYkcJNOg,7,TFT16_Wukong,TFT_Item_RedBuff
NA1_5487746661,TFT16.4,BJUiFTpP-0eQHp151C8UjsEb4Gl3FFOVNZiJPS77Qi7RaUUg-CxR57u2q5sL6e_VhD_1olVYkcJNOg,7,TFT16_Yunara,TFT_Item_GuinsoosRageblade
NA1_5487746661,TFT16.4,BJUiFTpP-0eQHp151C8UjsEb4Gl3FFOVNZiJPS77Qi7RaUUg-CxR57u2q5sL6e_VhD_1olVYkcJNOg,7,TFT16_Yunara,TFT_Item_ForceOfNature
NA1_5487746661,TFT16.4,BJUiFTpP-0eQHp151C8UjsEb4Gl3FFOVNZiJPS77Qi7RaUUg-CxR57u2q5sL6e_VhD_1olVYkcJNOg,7,TFT16_Yunara,TFT_Item_InfinityEdge
NA1_5487746661,TFT16.4,BJUiFTpP-0eQHp151C8UjsEb4Gl3FFOVNZiJPS77Qi7RaUUg-CxR57u2q5sL6e_VhD_1olVYkcJNOg,7,TFT16_Sett,TFT_Item_UnstableConcoction
NA1_5487746661,TFT16.4,BJUiFTpP-0eQHp151C8UjsEb4Gl3FFOVNZiJPS77Qi7RaUUg-CxR57u2q5sL6e_VhD_1olVYkcJNOg,7,TFT16_Sett,TFT_Item_JeweledGauntlet
NA1_5487746661,TFT16.4,BJUiFTpP-0eQHp151C8UjsEb4Gl3FFOVNZiJPS77Qi7RaUUg-CxR57u2q5sL6e_VhD_1olVYkcJNOg,7,TFT16_Sett,TFT_Item_TitansResolve
NA1_5487746661,TFT16.4,Fzg55bByVWYmWWigISrL34KGifzYFbZjAUeieyxNYVlGDsjBpDVstASW_2LLZ6_z6sxtFNEzvJ54SQ,2,TFT16_RiftHerald,TFT_Item_RedBuff
NA1_5487746661,TFT16.4,Fzg55bByVWYmWWigISrL34KGifzYFbZjAUeieyxNYVlGDsjBpDVstASW_2LLZ6_z6sxtFNEzvJ54SQ,2,TFT16_RiftHerald,TFT_Item_WarmogsArmor
NA1_5487746661,TFT16.4,Fzg55bByVWYmWWigISrL34KGifzYFbZjAUeieyxNYVlGDsjBpDVstASW_2LLZ6_z6sxtFNEzvJ54SQ,2,TFT16_RiftHerald,TFT_Item_Redemption
NA1_5487746661,TFT16.4,Fzg55bByVWYmWWigISrL34KGifzYFbZjAUeieyxNYVlGDsjBpDVstASW_2LLZ6_z6sxtFNEzvJ54SQ,2,TFT16_Kaisa,TFT_Item_StatikkShiv
NA1_5487746661,TFT16.4,Fzg55bByVWYmWWigISrL34KGifzYFbZjAUeieyxNYVlGDsjBpDVstASW_2LLZ6_z6sxtFNEzvJ54SQ,2,TFT16_Kaisa,TFT_Item_GuinsoosRageblade
NA1_5487746661,TFT16.4,Fzg55bByVWYmWWigISrL34KGifzYFbZjAUeieyxNYVlGDsjBpDVstASW_2LLZ6_z6sxtFNEzvJ54SQ,2,TFT16_Kaisa,TFT_Item_HextechGunblade
NA1_5487746661,TFT16.4,Fzg55bByVWYmWWigISrL34KGifzYFbZjAUeieyxNYVlGDsjBpDVstASW_2LLZ6_z6sxtFNEzvJ54SQ,2,TFT16_Shyvana,TFT_Item_ThiefsGloves
NA1_5487746661,TFT16.4,Fzg55bByVWYmWWigISrL34KGifzYFbZjAUeieyxNYVlGDsjBpDVstASW_2LLZ6_z6sxtFNEzvJ54SQ,2,TFT16_Shyvana,TFT_Item_SpectralGauntlet
NA1_5487746661,TFT16.4,Fzg55bByVWYmWWigISrL34KGifzYFbZjAUeieyxNYVlGDsjBpDVstASW_2LLZ6_z6sxtFNEzvJ54SQ,2,TFT16_Shyvana,TFT_Item_GuardianAngel
NA1_5487746661,TFT16.4,Fzg55bByVWYmWWigISrL34KGifzYFbZjAUeieyxNYVlGDsjBpDVstASW_2LLZ6_z6sxtFNEzvJ54SQ,2,TFT16_BaronNashor,TFT_Item_UnstableConcoction
NA1_5487746661,TFT16.4,Fzg55bByVWYmWWigISrL34KGifzYFbZjAUeieyxNYVlGDsjBpDVstASW_2LLZ6_z6sxtFNEzvJ54SQ,2,TFT16_BaronNashor,TFT_Item_LastWhisper
NA1_5487746661,TFT16.4,Fzg55bByVWYmWWigISrL34KGifzYFbZjAUeieyxNYVlGDsjBpDVstASW_2LLZ6_z6sxtFNEzvJ54SQ,2,TFT16_BaronNashor,TFT_Item_MadredsBloodrazor
NA1_5487746661,TFT16.4,Fzg55bByVWYmWWigISrL34KGifzYFbZjAUeieyxNYVlGDsjBpDVstASW_2LLZ6_z6sxtFNEzvJ54SQ,2,TFT16_Volibear,TFT_Item_Bloodthirster
NA1_5487746661,TFT16.4,Fzg55bByVWYmWWigISrL34KGifzYFbZjAUeieyxNYVlGDsjBpDVstASW_2LLZ6_z6sxtFNEzvJ54SQ,2,TFT16_Volibear,TFT_Item_SpectralGauntlet
NA1_5487746661,TFT16.4,HgDMwCFen7H246Z-eJ5oDE90qKvX0mF0Vyd2pDY9GbMUYWJWuCjYqNZvauKrV9cQeWnz3BnFBaeg0A,4,TFT16_Ambessa,TFT4_Item_OrnnTheCollector
NA1_5487746661,TFT16.4,HgDMwCFen7H246Z-eJ5oDE90qKvX0mF0Vyd2pDY9GbMUYWJWuCjYqNZvauKrV9cQeWnz3BnFBaeg0A,4,TFT16_Ambessa,TFT_Item_GuardianAngel
NA1_5487746661,TFT16.4,HgDMwCFen7H246Z-eJ5oDE90qKvX0mF0Vyd2pDY9GbMUYWJWuCjYqNZvauKrV9cQeWnz3BnFBaeg0A,4,TFT16_Ambessa,TFT_Item_HextechGunblade
NA1_5487746661,TFT16.4,HgDMwCFen7H246Z-eJ5oDE90qKvX0mF0Vyd2pDY9GbMUYWJWuCjYqNZvauKrV9cQeWnz3BnFBaeg0A,4,TFT16_Wukong,TFT_Item_ThiefsGloves
NA1_5487746661,TFT16.4,HgDMwCFen7H246Z-eJ5oDE90qKvX0mF0Vyd2pDY9GbMUYWJWuCjYqNZvauKrV9cQeWnz3BnFBaeg0A,4,TFT16_Wukong,TFT_Item_GuinsoosRageblade
NA1_5487746661,TFT16.4,HgDMwCFen7H246Z-eJ5oDE90qKvX0mF0Vyd2pDY9GbMUYWJWuCjYqNZvauKrV9cQeWnz3BnFBaeg0A,4,TFT16_Wukong,TFT_Item_MadredsBloodrazor
NA1_5487746661,TFT16.4,HgDMwCFen7H246Z-eJ5oDE90qKvX0mF0Vyd2pDY9GbMUYWJWuCjYqNZvauKrV9cQeWnz3BnFBaeg0A,4,TFT16_BelVeth,TFT_Item_GuinsoosRageblade
NA1_5487746661,TFT16.4,HgDMwCFen7H246Z-eJ5oDE90qKvX0mF0Vyd2pDY9GbMUYWJWuCjYqNZvauKrV9cQeWnz3BnFBaeg0A,4,TFT16_BelVeth,TFT_Item_TitansResolve
NA1_5487746661,TFT16.4,HgDMwCFen7H246Z-eJ5oDE90qKvX0mF0Vyd2pDY9GbMUYWJWuCjYqNZvauKrV9cQeWnz3BnFBaeg0A,4,TFT16_BelVeth,TFT_Item_MadredsBloodrazor
NA1_5487746661,TFT16.4,HgDMwCFen7H246Z-eJ5oDE90qKvX0mF0Vyd2pDY9GbMUYWJWuCjYqNZvauKrV9cQeWnz3BnFBaeg0A,4,TFT16_RiftHerald,TFT_Item_SpectralGauntlet
NA1_5487746661,TFT16.4,HgDMwCFen7H246Z-eJ5oDE90qKvX0mF0Vyd2pDY9GbMUYWJWuCjYqNZvauKrV9cQeWnz3BnFBaeg0A,4,TFT16_RiftHerald,TFT_Item_GiantsBelt
NA1_5487746661,TFT16.4,HgDMwCFen7H246Z-eJ5oDE90qKvX0mF0Vyd2pDY9GbMUYWJWuCjYqNZvauKrV9cQeWnz3BnFBaeg0A,4,TFT16_Ornn,TFT16_Item_NoxusEmblemItem
NA1_5487746661,TFT16.4,HgDMwCFen7H246Z-eJ5oDE90qKvX0mF0Vyd2pDY9GbMUYWJWuCjYqNZvauKrV9cQeWnz3BnFBaeg0A,4,TFT16_Ornn,TFT16_Item_DefenderEmblemItem
NA1_5487746661,TFT16.4,HgDMwCFen7H246Z-eJ5oDE90qKvX0mF0Vyd2pDY9GbMUYWJWuCjYqNZvauKrV9cQeWnz3BnFBaeg0A,4,TFT16_Ornn,TFT_Item_FrozenHeart
NA1_5487746661,TFT16.4,HgDMwCFen7H246Z-eJ5oDE90qKvX0mF0Vyd2pDY9GbMUYWJWuCjYqNZvauKrV9cQeWnz3BnFBaeg0A,4,TFT16_Fiddlesticks,TFT4_Item_OrnnZhonyasParadox
